#format table ## [Custom WaveView] saved 00:59:01 Sat Jan 13 2024
TIME ,x_ssad.v(b5) ,x_ssad.v(b4) ,x_ssad.v(b3) ,x_ssad.v(b2) ,x_ssad.v(b1) ,x_ssad.v(b0) 
 1.068E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.060E-06 , 9.062E-06 , 9.022E-06 
 1.073E-02 , 9.061E-06 , 9.061E-06 , 9.061E-06 , 1.284E+00 , 1.284E+00 , 1.319E+00 
 1.078E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.060E-06 , 9.059E-06 , 9.082E-06 
 1.083E-02 , 9.316E-05 , 9.316E-05 , 1.302E+00 , 9.316E-05 , 9.316E-05 , 9.317E-05 
 1.088E-02 , 1.316E+00 , 1.337E+00 , 5.747E-04 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.093E-02 , 9.318E-05 , 9.319E-05 , 1.302E+00 , 9.318E-05 , 9.318E-05 , 9.317E-05 
 1.098E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.060E-06 , 9.062E-06 , 9.017E-06 
 1.103E-02 , 9.320E-05 , 9.320E-05 , 1.302E+00 , 9.320E-05 , 9.320E-05 , 9.319E-05 
 1.108E-02 , 1.284E+00 , 1.284E+00 , 1.319E+00 , 9.060E-06 , 9.060E-06 , 9.050E-06 
 1.113E-02 , 9.853E-06 , 9.854E-06 , 1.313E+00 , 9.853E-06 , 9.856E-06 , 1.313E+00 
 1.118E-02 , 1.316E+00 , 1.337E+00 , 5.745E-04 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.123E-02 , 9.325E-05 , 9.325E-05 , 1.302E+00 , 9.325E-05 , 9.325E-05 , 9.322E-05 
 1.128E-02 , 1.316E+00 , 1.337E+00 , 5.744E-04 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.133E-02 , 9.854E-06 , 9.854E-06 , 1.313E+00 , 9.853E-06 , 9.851E-06 , 1.313E+00 
 1.138E-02 , 1.296E+00 , 1.325E+00 , 2.820E-05 , 1.296E+00 , 1.325E+00 , 2.813E-05 
 1.143E-02 , 9.856E-06 , 9.857E-06 , 1.313E+00 , 9.857E-06 , 1.313E+00 , 9.841E-06 
 1.148E-02 , 1.296E+00 , 1.325E+00 , 2.820E-05 , 1.296E+00 , 1.325E+00 , 2.820E-05 
 1.153E-02 , 9.858E-06 , 9.858E-06 , 1.313E+00 , 9.857E-06 , 9.858E-06 , 1.313E+00 
 1.158E-02 , 1.296E+00 , 1.325E+00 , 2.819E-05 , 1.296E+00 , 1.325E+00 , 2.812E-05 
 1.163E-02 , 9.860E-06 , 9.860E-06 , 1.313E+00 , 9.860E-06 , 1.313E+00 , 9.847E-06 
 1.168E-02 , 1.296E+00 , 1.326E+00 , 3.115E-05 , 1.326E+00 , 3.115E-05 , 1.326E+00 
 1.173E-02 , 9.861E-06 , 9.862E-06 , 1.313E+00 , 9.862E-06 , 1.313E+00 , 9.830E-06 
 1.178E-02 , 1.296E+00 , 1.325E+00 , 2.818E-05 , 1.296E+00 , 1.325E+00 , 2.818E-05 
 1.183E-02 , 9.862E-06 , 9.863E-06 , 1.313E+00 , 9.863E-06 , 1.313E+00 , 9.871E-06 
 1.188E-02 , 1.296E+00 , 1.326E+00 , 3.114E-05 , 1.326E+00 , 3.114E-05 , 1.326E+00 
 1.193E-02 , 9.053E-06 , 9.054E-06 , 1.319E+00 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.198E-02 , 1.296E+00 , 1.326E+00 , 3.113E-05 , 1.326E+00 , 3.114E-05 , 1.326E+00 
 1.203E-02 , 9.053E-06 , 9.053E-06 , 1.319E+00 , 9.053E-06 , 1.284E+00 , 1.319E+00 
 1.208E-02 , 1.296E+00 , 1.326E+00 , 3.113E-05 , 1.326E+00 , 3.113E-05 , 1.326E+00 
 1.213E-02 , 9.054E-06 , 9.055E-06 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 1.218E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 1.319E+00 , 9.056E-06 , 8.976E-06 
 1.223E-02 , 9.053E-06 , 9.054E-06 , 1.319E+00 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.228E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 1.319E+00 , 9.051E-06 , 9.084E-06 
 1.233E-02 , 1.077E-05 , 1.077E-05 , 1.274E+00 , 1.313E+00 , 1.077E-05 , 1.078E-05 
 1.238E-02 , 1.296E+00 , 1.325E+00 , 2.815E-05 , 2.815E-05 , 1.296E+00 , 1.325E+00 
 1.243E-02 , 9.053E-06 , 9.053E-06 , 1.284E+00 , 1.319E+00 , 9.052E-06 , 1.319E+00 
 1.248E-02 , 1.296E+00 , 1.325E+00 , 2.814E-05 , 2.814E-05 , 1.296E+00 , 1.325E+00 
 1.253E-02 , 1.077E-05 , 1.077E-05 , 1.274E+00 , 1.313E+00 , 1.077E-05 , 1.075E-05 
 1.258E-02 , 1.296E+00 , 1.325E+00 , 2.814E-05 , 2.814E-05 , 1.296E+00 , 1.325E+00 
 1.263E-02 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.057E-06 , 1.319E+00 
 1.268E-02 , 1.296E+00 , 1.325E+00 , 2.813E-05 , 2.813E-05 , 1.296E+00 , 1.325E+00 
 1.273E-02 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 1.319E+00 
 1.278E-02 , 1.296E+00 , 1.325E+00 , 2.813E-05 , 2.813E-05 , 1.296E+00 , 1.325E+00 
 1.283E-02 , 9.052E-06 , 9.053E-06 , 1.284E+00 , 1.319E+00 , 9.050E-06 , 1.319E+00 
 1.288E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.319E+00 , 9.056E-06 
 1.293E-02 , 9.061E-06 , 9.061E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.045E-06 
 1.298E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.319E+00 , 9.058E-06 
 1.303E-02 , 9.061E-06 , 9.061E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.046E-06 
 1.308E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.319E+00 , 9.023E-06 
 1.313E-02 , 9.061E-06 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.050E-06 
 1.318E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.053E-06 , 9.053E-06 , 1.319E+00 
 1.323E-02 , 9.061E-06 , 9.061E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.031E-06 
 1.328E-02 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.053E-06 , 9.053E-06 , 1.319E+00 
 1.333E-02 , 2.538E-05 , 2.538E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.338E-02 , 1.274E+00 , 1.313E+00 , 1.079E-05 , 1.079E-05 , 1.079E-05 , 1.080E-05 
 1.343E-02 , 9.376E-05 , 1.302E+00 , 9.376E-05 , 9.376E-05 , 9.376E-05 , 9.374E-05 
 1.348E-02 , 1.274E+00 , 1.313E+00 , 1.079E-05 , 1.079E-05 , 1.079E-05 , 1.079E-05 
 1.353E-02 , 2.537E-05 , 2.537E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 
 1.358E-02 , 1.274E+00 , 1.313E+00 , 1.079E-05 , 1.079E-05 , 1.079E-05 , 1.076E-05 
 1.363E-02 , 9.380E-05 , 1.302E+00 , 9.380E-05 , 9.380E-05 , 9.380E-05 , 9.378E-05 
 1.368E-02 , 1.337E+00 , 5.722E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.373E-02 , 9.383E-05 , 1.302E+00 , 9.382E-05 , 9.382E-05 , 9.382E-05 , 9.379E-05 
 1.378E-02 , 1.337E+00 , 5.721E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.383E-02 , 9.892E-06 , 1.313E+00 , 9.892E-06 , 9.892E-06 , 9.890E-06 , 1.313E+00 
 1.388E-02 , 1.325E+00 , 2.807E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.799E-05 
 1.393E-02 , 9.895E-06 , 1.313E+00 , 9.894E-06 , 9.894E-06 , 9.895E-06 , 1.313E+00 
 1.398E-02 , 1.337E+00 , 5.719E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.403E-02 , 9.897E-06 , 1.313E+00 , 9.896E-06 , 9.896E-06 , 9.896E-06 , 1.313E+00 
 1.408E-02 , 1.337E+00 , 5.719E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.413E-02 , 9.898E-06 , 1.313E+00 , 9.898E-06 , 9.898E-06 , 1.313E+00 , 9.886E-06 
 1.418E-02 , 1.325E+00 , 2.805E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.806E-05 
 1.423E-02 , 9.899E-06 , 1.313E+00 , 9.899E-06 , 9.899E-06 , 1.313E+00 , 9.888E-06 
 1.428E-02 , 1.325E+00 , 2.805E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.805E-05 
 1.433E-02 , 9.901E-06 , 1.313E+00 , 9.900E-06 , 9.901E-06 , 1.313E+00 , 9.909E-06 
 1.438E-02 , 1.326E+00 , 3.100E-05 , 1.296E+00 , 1.326E+00 , 3.100E-05 , 1.326E+00 
 1.443E-02 , 9.054E-06 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.448E-02 , 1.326E+00 , 3.099E-05 , 1.296E+00 , 1.326E+00 , 3.099E-05 , 1.326E+00 
 1.453E-02 , 9.054E-06 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.458E-02 , 1.326E+00 , 3.099E-05 , 1.296E+00 , 1.326E+00 , 3.099E-05 , 1.326E+00 
 1.463E-02 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 1.468E-02 , 1.319E+00 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.056E-06 
 1.473E-02 , 9.054E-06 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.478E-02 , 1.319E+00 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.056E-06 
 1.483E-02 , 9.909E-06 , 1.313E+00 , 9.909E-06 , 1.313E+00 , 9.908E-06 , 9.918E-06 
 1.488E-02 , 1.326E+00 , 3.097E-05 , 1.326E+00 , 3.097E-05 , 1.296E+00 , 1.326E+00 
 1.493E-02 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 , 9.040E-06 , 1.319E+00 
 1.498E-02 , 1.326E+00 , 3.097E-05 , 1.326E+00 , 3.097E-05 , 1.296E+00 , 1.326E+00 
 1.503E-02 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 
 1.508E-02 , 1.326E+00 , 3.096E-05 , 1.326E+00 , 3.096E-05 , 1.296E+00 , 1.326E+00 
 1.513E-02 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 
 1.518E-02 , 1.319E+00 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 , 9.043E-06 
 1.523E-02 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 
 1.528E-02 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.044E-06 
 1.533E-02 , 9.054E-06 , 1.319E+00 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.056E-06 
 1.538E-02 , 1.319E+00 , 9.041E-06 , 1.319E+00 , 9.041E-06 , 9.041E-06 , 1.319E+00 
 1.543E-02 , 2.799E-05 , 1.325E+00 , 2.799E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 1.548E-02 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.041E-06 , 9.042E-06 , 1.319E+00 
 1.553E-02 , 9.054E-06 , 1.319E+00 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.056E-06 
 1.558E-02 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.041E-06 , 9.041E-06 , 1.319E+00 
 1.563E-02 , 2.799E-05 , 1.325E+00 , 2.799E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 1.568E-02 , 1.313E+00 , 9.922E-06 , 1.313E+00 , 9.921E-06 , 9.923E-06 , 9.845E-06 
 1.573E-02 , 2.798E-05 , 1.325E+00 , 2.798E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 1.578E-02 , 1.313E+00 , 9.923E-06 , 1.313E+00 , 9.922E-06 , 9.922E-06 , 9.927E-06 
 1.583E-02 , 1.083E-05 , 1.274E+00 , 1.313E+00 , 1.083E-05 , 1.083E-05 , 1.085E-05 
 1.588E-02 , 1.325E+00 , 2.797E-05 , 2.797E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 1.593E-02 , 1.084E-05 , 1.274E+00 , 1.313E+00 , 1.083E-05 , 1.083E-05 , 1.082E-05 
 1.598E-02 , 1.325E+00 , 2.796E-05 , 2.796E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 1.603E-02 , 1.084E-05 , 1.274E+00 , 1.313E+00 , 1.084E-05 , 1.084E-05 , 1.084E-05 
 1.608E-02 , 1.325E+00 , 2.796E-05 , 2.796E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 1.613E-02 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.057E-06 , 1.319E+00 
 1.618E-02 , 1.319E+00 , 9.054E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 8.977E-06 
 1.623E-02 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.053E-06 , 9.055E-06 , 1.319E+00 
 1.628E-02 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.060E-06 
 1.633E-02 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 1.319E+00 , 9.064E-06 
 1.638E-02 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.070E-06 
 1.643E-02 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 1.319E+00 , 9.038E-06 
 1.648E-02 , 1.319E+00 , 9.054E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 8.973E-06 
 1.653E-02 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 1.319E+00 , 9.039E-06 
 1.658E-02 , 1.319E+00 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.024E-06 
 1.663E-02 , 2.793E-05 , 1.296E+00 , 1.325E+00 , 2.793E-05 , 1.296E+00 , 1.325E+00 
 1.668E-02 , 1.319E+00 , 9.041E-06 , 9.042E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 
 1.673E-02 , 2.793E-05 , 1.296E+00 , 1.325E+00 , 2.793E-05 , 1.296E+00 , 1.325E+00 
 1.678E-02 , 1.319E+00 , 9.041E-06 , 9.042E-06 , 1.319E+00 , 9.041E-06 , 1.319E+00 
 1.683E-02 , 2.792E-05 , 1.296E+00 , 1.325E+00 , 2.792E-05 , 1.296E+00 , 1.325E+00 
 1.688E-02 , 1.313E+00 , 9.939E-06 , 9.940E-06 , 1.313E+00 , 9.939E-06 , 9.931E-06 
 1.693E-02 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.060E-06 , 9.045E-06 
 1.698E-02 , 1.313E+00 , 9.941E-06 , 9.942E-06 , 1.313E+00 , 9.941E-06 , 9.945E-06 
 1.703E-02 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.061E-06 , 9.046E-06 
 1.708E-02 , 1.313E+00 , 9.943E-06 , 9.944E-06 , 1.313E+00 , 9.943E-06 , 9.914E-06 
 1.713E-02 , 2.791E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.791E-05 , 1.325E+00 
 1.718E-02 , 1.319E+00 , 9.053E-06 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.723E-02 , 2.790E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.790E-05 , 1.325E+00 
 1.728E-02 , 1.319E+00 , 9.053E-06 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.733E-02 , 2.790E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.789E-05 , 1.325E+00 
 1.738E-02 , 1.313E+00 , 9.947E-06 , 9.947E-06 , 9.948E-06 , 1.313E+00 , 9.965E-06 
 1.743E-02 , 2.519E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.515E-05 
 1.748E-02 , 1.313E+00 , 9.949E-06 , 9.949E-06 , 9.950E-06 , 1.313E+00 , 9.950E-06 
 1.753E-02 , 2.519E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.516E-05 
 1.758E-02 , 1.313E+00 , 9.950E-06 , 9.950E-06 , 9.951E-06 , 1.313E+00 , 9.921E-06 
 1.763E-02 , 5.360E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.768E-02 , 1.313E+00 , 9.951E-06 , 9.951E-06 , 9.951E-06 , 9.952E-06 , 1.313E+00 
 1.773E-02 , 2.518E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.511E-05 
 1.778E-02 , 1.313E+00 , 9.952E-06 , 9.952E-06 , 9.952E-06 , 9.953E-06 , 1.313E+00 
 1.783E-02 , 5.359E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.788E-02 , 1.302E+00 , 9.477E-05 , 9.477E-05 , 9.477E-05 , 9.477E-05 , 9.479E-05 
 1.793E-02 , 1.302E+00 , 9.478E-05 , 9.478E-05 , 9.478E-05 , 9.478E-05 , 9.479E-05 
 1.798E-02 , 1.302E+00 , 9.479E-05 , 9.479E-05 , 9.479E-05 , 9.479E-05 , 9.471E-05 
 1.803E-02 , 1.302E+00 , 9.480E-05 , 9.480E-05 , 9.480E-05 , 9.480E-05 , 9.477E-05 
 1.808E-02 , 1.302E+00 , 9.481E-05 , 9.481E-05 , 9.481E-05 , 9.481E-05 , 9.478E-05 
 1.813E-02 , 1.313E+00 , 9.959E-06 , 9.959E-06 , 9.959E-06 , 9.962E-06 , 1.313E+00 
 1.818E-02 , 5.356E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.823E-02 , 1.302E+00 , 9.484E-05 , 9.484E-05 , 9.484E-05 , 9.484E-05 , 9.480E-05 
 1.828E-02 , 5.355E-04 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.316E+00 , 1.337E+00 
 1.833E-02 , 1.313E+00 , 9.959E-06 , 9.959E-06 , 9.959E-06 , 9.958E-06 , 1.313E+00 
 1.838E-02 , 2.515E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.516E-05 
 1.843E-02 , 1.313E+00 , 9.962E-06 , 9.962E-06 , 9.963E-06 , 1.313E+00 , 9.947E-06 
 1.848E-02 , 2.514E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.506E-05 
 1.853E-02 , 1.313E+00 , 9.964E-06 , 9.964E-06 , 9.965E-06 , 1.313E+00 , 9.950E-06 
 1.858E-02 , 2.514E-05 , 1.295E+00 , 1.295E+00 , 1.295E+00 , 1.325E+00 , 2.508E-05 
 1.863E-02 , 1.319E+00 , 9.053E-06 , 9.053E-06 , 9.054E-06 , 1.284E+00 , 1.319E+00 
 1.868E-02 , 2.783E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.783E-05 , 1.325E+00 
 1.873E-02 , 1.313E+00 , 9.967E-06 , 9.967E-06 , 9.968E-06 , 1.313E+00 , 9.937E-06 
 1.878E-02 , 2.783E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.783E-05 , 1.325E+00 
 1.883E-02 , 1.319E+00 , 9.053E-06 , 9.053E-06 , 9.053E-06 , 1.284E+00 , 1.319E+00 
 1.888E-02 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.060E-06 , 9.079E-06 
 1.893E-02 , 1.313E+00 , 9.970E-06 , 9.970E-06 , 1.313E+00 , 9.969E-06 , 9.981E-06 
 1.898E-02 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.064E-06 , 8.981E-06 
 1.903E-02 , 1.313E+00 , 9.971E-06 , 9.972E-06 , 1.313E+00 , 9.971E-06 , 9.955E-06 
 1.908E-02 , 9.062E-06 , 1.284E+00 , 1.284E+00 , 1.318E+00 , 9.061E-06 , 9.031E-06 
 1.913E-02 , 1.313E+00 , 9.972E-06 , 9.973E-06 , 1.313E+00 , 9.973E-06 , 9.948E-06 
 1.918E-02 , 2.781E-05 , 1.296E+00 , 1.325E+00 , 2.781E-05 , 1.296E+00 , 1.325E+00 
 1.923E-02 , 1.313E+00 , 9.974E-06 , 9.975E-06 , 1.313E+00 , 9.974E-06 , 9.945E-06 
 1.928E-02 , 2.780E-05 , 1.296E+00 , 1.325E+00 , 2.780E-05 , 1.296E+00 , 1.325E+00 
 1.933E-02 , 1.319E+00 , 9.040E-06 , 9.041E-06 , 1.319E+00 , 9.039E-06 , 1.319E+00 
 1.938E-02 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 , 9.071E-06 
 1.943E-02 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.066E-06 
 1.948E-02 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 , 9.056E-06 
 1.953E-02 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.021E-06 
 1.958E-02 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 1.319E+00 , 9.024E-06 
 1.963E-02 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.042E-06 
 1.968E-02 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.054E-06 , 1.319E+00 
 1.973E-02 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.009E-06 
 1.978E-02 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.054E-06 , 1.319E+00 
 1.983E-02 , 1.325E+00 , 2.778E-05 , 2.778E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 1.988E-02 , 1.091E-05 , 1.274E+00 , 1.313E+00 , 1.091E-05 , 1.091E-05 , 1.092E-05 
 1.993E-02 , 1.313E+00 , 9.985E-06 , 1.313E+00 , 9.984E-06 , 9.983E-06 , 9.977E-06 
 1.998E-02 , 1.091E-05 , 1.274E+00 , 1.313E+00 , 1.091E-05 , 1.091E-05 , 1.083E-05 
 2.003E-02 , 1.325E+00 , 2.777E-05 , 2.777E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 2.008E-02 , 1.091E-05 , 1.274E+00 , 1.313E+00 , 1.091E-05 , 1.091E-05 , 1.088E-05 
 2.013E-02 , 1.313E+00 , 9.988E-06 , 1.313E+00 , 9.987E-06 , 9.987E-06 , 9.962E-06 
 2.018E-02 , 2.777E-05 , 1.325E+00 , 2.777E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 2.023E-02 , 1.313E+00 , 9.989E-06 , 1.313E+00 , 9.988E-06 , 9.988E-06 , 9.975E-06 
 2.028E-02 , 2.776E-05 , 1.325E+00 , 2.776E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 
 2.033E-02 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.041E-06 , 9.041E-06 , 1.319E+00 
 2.038E-02 , 9.055E-06 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.059E-06 
 2.043E-02 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.041E-06 , 9.041E-06 , 1.319E+00 
 2.048E-02 , 9.055E-06 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.056E-06 
 2.053E-02 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 9.042E-06 , 1.319E+00 
 2.058E-02 , 9.055E-06 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.024E-06 
 2.063E-02 , 1.319E+00 , 9.043E-06 , 1.319E+00 , 9.043E-06 , 1.319E+00 , 9.016E-06 
 2.068E-02 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 
 2.073E-02 , 1.319E+00 , 9.043E-06 , 1.319E+00 , 9.043E-06 , 1.319E+00 , 9.029E-06 
 2.078E-02 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 
 2.083E-02 , 1.326E+00 , 3.066E-05 , 1.326E+00 , 3.066E-05 , 1.296E+00 , 1.326E+00 
 2.088E-02 , 9.999E-06 , 1.313E+00 , 9.999E-06 , 1.313E+00 , 9.997E-06 , 1.001E-05 
 2.093E-02 , 1.326E+00 , 3.065E-05 , 1.326E+00 , 3.065E-05 , 1.296E+00 , 1.326E+00 
 2.098E-02 , 9.043E-06 , 1.319E+00 , 9.043E-06 , 1.319E+00 , 9.043E-06 , 1.319E+00 
 2.103E-02 , 1.326E+00 , 3.065E-05 , 1.326E+00 , 3.065E-05 , 1.296E+00 , 1.326E+00 
 2.108E-02 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 , 9.042E-06 , 1.319E+00 
 2.113E-02 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.055E-06 , 9.042E-06 
 2.118E-02 , 1.000E-05 , 1.313E+00 , 1.000E-05 , 1.313E+00 , 1.000E-05 , 1.001E-05 
 2.123E-02 , 1.319E+00 , 9.055E-06 , 1.284E+00 , 1.319E+00 , 9.054E-06 , 9.042E-06 
 2.128E-02 , 1.001E-05 , 1.313E+00 , 1.001E-05 , 1.313E+00 , 1.000E-05 , 1.004E-05 
 2.133E-02 , 1.319E+00 , 9.054E-06 , 1.284E+00 , 1.319E+00 , 9.052E-06 , 9.097E-06 
 2.138E-02 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 2.143E-02 , 1.326E+00 , 3.062E-05 , 1.296E+00 , 1.326E+00 , 3.062E-05 , 1.326E+00 
 2.148E-02 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 2.153E-02 , 1.326E+00 , 3.061E-05 , 1.296E+00 , 1.326E+00 , 3.061E-05 , 1.326E+00 
 2.158E-02 , 9.055E-06 , 1.319E+00 , 9.054E-06 , 9.055E-06 , 1.284E+00 , 1.319E+00 
 2.163E-02 , 1.325E+00 , 2.769E-05 , 1.296E+00 , 1.296E+00 , 1.325E+00 , 2.765E-05 
